Order ID,Order Date,State,City,Amount,Profit,Quantity,Category,Sub-Category,PaymentMode
B-25961,18-01-2023,Gujarat,Ahmedabad,366,84,3,Furniture,Bookcases,COD
B-25961,18-01-2024,Gujarat,Ahmedabad,48,16,3,Clothing,Shirt,COD
B-25961,18-01-2023,Gujarat,Ahmedabad,34,-10,3,Clothing,Skirt,COD
B-25961,18-01-2023,Gujarat,Ahmedabad,34,-12,5,Clothing,Leggings,COD
B-25961,18-01-2023,Gujarat,Ahmedabad,26,3,3,Clothing,Skirt,UPI
B-25854,08-11-2023,Maharashtra,Pune,381,144,2,Clothing,Saree,COD
B-25854,08-11-2023,Maharashtra,Pune,53,-2,3,Clothing,Saree,Debit Card
B-25854,08-11-2023,Maharashtra,Pune,149,48,6,Clothing,Stole,COD
B-25854,08-11-2023,Maharashtra,Pune,76,19,3,Clothing,Hankerchief,COD
B-25854,08-11-2024,Maharashtra,Pune,88,16,4,Clothing,Stole,Credit Card
B-25854,08-11-2024,Maharashtra,Pune,342,-154,7,Furniture,Furnishings,Debit Card
B-25854,08-11-2023,Maharashtra,Pune,40,16,3,Clothing,Hankerchief,COD
B-25854,08-11-2024,Maharashtra,Pune,436,131,9,Clothing,Hankerchief,UPI
B-25642,28-04-2023,Karnataka,Bangalore,434,26,11,Clothing,Shirt,Credit Card
B-25683,08-06-2023,Kerala ,Thiruvananthapuram,86,-55,6,Clothing,Saree,COD
B-25683,08-06-2023,Kerala ,Thiruvananthapuram,155,56,3,Furniture,Furnishings,EMI
B-25683,08-06-2024,Kerala ,Thiruvananthapuram,245,-3,4,Electronics,Phones,UPI
B-25683,08-06-2024,Kerala ,Thiruvananthapuram,433,26,3,Electronics,Printers,Debit Card
B-25683,08-06-2023,Kerala ,Thiruvananthapuram,148,52,5,Clothing,Stole,UPI
B-26016,14-02-2023,Karnataka,Bangalore,202,4,4,Clothing,Hankerchief,COD
B-26016,14-02-2024,Karnataka,Bangalore,429,61,3,Electronics,Electronic Games,Credit Card
B-26016,14-02-2023,Karnataka,Bangalore,134,-13,3,Electronics,Electronic Games,UPI
B-26016,14-02-2024,Karnataka,Bangalore,74,9,3,Clothing,Shirt,UPI
B-26034,23-02-2024,Karnataka,Bangalore,425,183,5,Electronics,Accessories,UPI
B-26056,10-03-2023,Bihar,Patna,424,161,2,Clothing,Saree,COD
B-26056,10-03-2023,Bihar,Patna,15,6,2,Clothing,Hankerchief,COD
B-26056,10-03-2024,Bihar,Patna,101,11,2,Clothing,Hankerchief,UPI
B-26056,10-03-2024,Bihar,Patna,47,20,7,Clothing,Hankerchief,UPI
B-26056,10-03-2024,Bihar,Patna,70,24,3,Clothing,Stole,UPI
B-26056,10-03-2024,Bihar,Patna,206,18,4,Clothing,Hankerchief,Debit Card
B-26056,10-03-2023,Bihar,Patna,213,-145,3,Furniture,Bookcases,Debit Card
B-26056,10-03-2024,Bihar,Patna,220,40,2,Electronics,Accessories,COD
B-26056,10-03-2023,Bihar,Patna,391,90,6,Electronics,Phones,Debit Card
B-26056,10-03-2024,Bihar,Patna,33,9,2,Clothing,Hankerchief,COD
B-26056,10-03-2024,Bihar,Patna,31,9,2,Clothing,Hankerchief,COD
B-26056,10-03-2023,Bihar,Patna,19,-18,4,Clothing,Kurti,COD
B-25819,15-10-2024,Madhya Pradesh,Bhopal,417,49,3,Electronics,Electronic Games,COD
B-25715,10-07-2023,Jammu and Kashmir,Kashmir,416,137,3,Electronics,Phones,Debit Card
B-25933,04-01-2023,Maharashtra,Mumbai,412,412,6,Clothing,Saree,COD
B-25933,04-01-2024,Maharashtra,Mumbai,207,-100,2,Clothing,Saree,UPI
B-25933,04-01-2023,Maharashtra,Mumbai,81,-44,3,Clothing,Stole,COD
B-26014,13-02-2024,Rajasthan,Jaipur,406,97,7,Furniture,Chairs,Credit Card
B-26014,13-02-2024,Rajasthan,Jaipur,278,39,5,Furniture,Chairs,Debit Card
B-25655,11-05-2023,Madhya Pradesh,Indore,6,-3,1,Clothing,Hankerchief,UPI
B-25655,11-05-2023,Madhya Pradesh,Indore,74,-123,8,Clothing,Skirt,UPI
B-25655,11-05-2024,Madhya Pradesh,Indore,312,-312,7,Furniture,Chairs,COD
B-25655,11-05-2024,Madhya Pradesh,Indore,44,-26,3,Clothing,Hankerchief,Debit Card
B-25655,11-05-2024,Madhya Pradesh,Indore,396,-31,9,Clothing,Saree,COD
B-25655,11-05-2023,Madhya Pradesh,Indore,110,-68,4,Clothing,Saree,EMI
B-25655,11-05-2024,Madhya Pradesh,Indore,97,-62,2,Clothing,Trousers,COD
B-25655,11-05-2024,Madhya Pradesh,Indore,9,-6,2,Clothing,Skirt,Credit Card
B-25655,11-05-2023,Madhya Pradesh,Indore,7,-4,3,Clothing,Hankerchief,COD
B-25816,12-10-2023,Andhra Pradesh,Hyderabad,391,113,8,Clothing,Stole,COD
B-25634,26-04-2024,Goa,Goa,389,-83,3,Furniture,Chairs,UPI
B-25895,04-12-2024,Gujarat,Surat,388,93,2,Furniture,Bookcases,COD
B-25687,11-06-2024,Maharashtra,Mumbai,387,-213,5,Clothing,Saree,UPI
B-25687,11-06-2023,Maharashtra,Mumbai,17,6,1,Clothing,Stole,UPI
B-25687,11-06-2023,Maharashtra,Mumbai,357,139,2,Clothing,Saree,Debit Card
B-25687,11-06-2023,Maharashtra,Mumbai,51,21,3,Clothing,T-shirt,COD
B-25687,11-06-2023,Maharashtra,Mumbai,14,-1,4,Clothing,Kurti,COD
B-25662,17-05-2024,Maharashtra,Mumbai,24,-2,2,Clothing,T-shirt,COD
B-25662,17-05-2024,Maharashtra,Mumbai,385,-77,11,Furniture,Furnishings,UPI
B-25662,17-05-2024,Maharashtra,Mumbai,86,-21,1,Electronics,Electronic Games,UPI
B-25635,26-04-2023,Nagaland,Kohima,40,16,3,Clothing,Hankerchief,Debit Card
B-25635,26-04-2023,Nagaland,Kohima,382,30,3,Clothing,Saree,Credit Card
B-25635,26-04-2024,Nagaland,Kohima,23,2,2,Clothing,Skirt,UPI
B-26060,13-03-2024,Maharashtra,Mumbai,382,68,3,Clothing,Saree,COD
B-26045,03-03-2023,Nagaland,Kohima,376,0,7,Clothing,Stole,Credit Card
B-26045,03-03-2024,Nagaland,Kohima,302,75,6,Furniture,Furnishings,Debit Card
B-26045,03-03-2023,Nagaland,Kohima,179,77,1,Clothing,Saree,UPI
B-26045,03-03-2023,Nagaland,Kohima,27,5,1,Clothing,Stole,UPI
B-25770,02-09-2023,Madhya Pradesh,Indore,299,113,2,Furniture,Bookcases,COD
B-25770,02-09-2024,Madhya Pradesh,Indore,375,180,3,Furniture,Bookcases,Credit Card
B-25770,02-09-2024,Madhya Pradesh,Indore,110,35,1,Furniture,Furnishings,COD
B-25770,02-09-2023,Madhya Pradesh,Indore,287,-280,12,Furniture,Chairs,UPI
B-25744,08-08-2024,Andhra Pradesh,Hyderabad,373,254,6,Electronics,Printers,UPI
B-25618,18-04-2023,Andhra Pradesh,Hyderabad,12,0,2,Clothing,Hankerchief,UPI
B-25618,18-04-2023,Andhra Pradesh,Hyderabad,362,127,1,Furniture,Bookcases,COD
B-25958,18-01-2023,West Bengal,Kolkata,105,25,2,Clothing,Hankerchief,EMI
B-25958,18-01-2024,West Bengal,Kolkata,360,32,3,Clothing,Saree,UPI
B-25769,02-09-2023,Maharashtra,Mumbai,355,-4,2,Clothing,Saree,Debit Card
B-25619,18-04-2023,Gujarat,Ahmedabad,353,90,8,Clothing,Saree,COD
B-25688,11-06-2023,Madhya Pradesh,Indore,352,-345,5,Clothing,Saree,Credit Card
B-25829,25-10-2023,Haryana,Chandigarh,345,38,7,Clothing,Hankerchief,Debit Card
B-26036,23-02-2024,Maharashtra,Mumbai,341,44,7,Furniture,Furnishings,UPI
B-25714,09-07-2024,Karnataka,Bangalore,11,-5,2,Clothing,Hankerchief,COD
B-25714,09-07-2024,Karnataka,Bangalore,340,20,7,Clothing,Shirt,Credit Card
B-25989,01-02-2023,Delhi,Delhi,42,15,1,Electronics,Accessories,UPI
B-25989,01-02-2023,Delhi,Delhi,330,81,1,Furniture,Bookcases,Credit Card
B-25989,01-02-2023,Delhi,Delhi,338,41,7,Clothing,Hankerchief,UPI
B-25989,01-02-2024,Delhi,Delhi,44,14,3,Clothing,Hankerchief,Credit Card
B-25989,01-02-2023,Delhi,Delhi,10,5,1,Clothing,Stole,COD
B-25849,04-11-2024,Sikkim,Gangtok,336,123,3,Electronics,Phones,UPI
B-25851,06-11-2024,Nagaland,Kohima,135,-54,5,Clothing,Kurti,COD
B-25851,06-11-2023,Nagaland,Kohima,336,71,3,Furniture,Bookcases,COD
B-25851,06-11-2023,Nagaland,Kohima,90,29,5,Clothing,T-shirt,COD
B-25851,06-11-2023,Nagaland,Kohima,62,1,3,Clothing,Saree,COD
B-25851,06-11-2024,Nagaland,Kohima,57,27,2,Clothing,T-shirt,COD
B-25851,06-11-2024,Nagaland,Kohima,237,47,9,Clothing,T-shirt,UPI
B-25851,06-11-2024,Nagaland,Kohima,300,42,2,Electronics,Printers,COD
B-25851,06-11-2024,Nagaland,Kohima,53,24,6,Clothing,Hankerchief,EMI
B-25851,06-11-2024,Nagaland,Kohima,103,46,2,Clothing,Saree,UPI
B-25851,06-11-2024,Nagaland,Kohima,10,2,2,Clothing,Hankerchief,COD
B-25782,15-09-2024,Maharashtra,Mumbai,335,-22,7,Furniture,Chairs,UPI
B-25621,20-04-2023,Madhya Pradesh,Bhopal,333,-15,3,Electronics,Phones,COD
B-25621,20-04-2024,Madhya Pradesh,Bhopal,233,-10,5,Electronics,Electronic Games,COD
B-25621,20-04-2023,Madhya Pradesh,Bhopal,228,63,3,Electronics,Electronic Games,Credit Card
B-25996,04-02-2024,Delhi,Delhi,31,2,2,Clothing,Hankerchief,COD
B-25996,04-02-2024,Delhi,Delhi,333,50,2,Electronics,Phones,COD
B-25996,04-02-2023,Delhi,Delhi,62,6,6,Clothing,Skirt,COD
B-25996,04-02-2023,Delhi,Delhi,189,4,1,Clothing,Saree,UPI
B-25996,04-02-2023,Delhi,Delhi,47,1,2,Clothing,Stole,COD
B-25996,04-02-2024,Delhi,Delhi,286,140,6,Clothing,Shirt,Debit Card
B-25996,04-02-2023,Delhi,Delhi,217,72,2,Furniture,Furnishings,COD
B-25678,03-06-2024,Karnataka,Bangalore,27,-25,2,Clothing,Shirt,Debit Card
B-25678,03-06-2024,Karnataka,Bangalore,327,-39,1,Electronics,Phones,COD
B-25678,03-06-2024,Karnataka,Bangalore,64,-7,3,Clothing,Saree,COD
B-25678,03-06-2024,Karnataka,Bangalore,7,-3,2,Clothing,Skirt,UPI
B-25727,22-07-2024,Madhya Pradesh,Indore,327,114,4,Clothing,Trousers,COD
B-25727,22-07-2023,Madhya Pradesh,Indore,57,-48,6,Clothing,Leggings,Debit Card
B-26018,14-02-2024,Tamil Nadu,Chennai,61,8,4,Clothing,Hankerchief,Debit Card
B-26018,14-02-2024,Tamil Nadu,Chennai,326,107,3,Furniture,Furnishings,UPI
B-25760,24-08-2024,Goa,Goa,322,-193,5,Electronics,Printers,UPI
B-25804,05-10-2024,Karnataka,Bangalore,156,36,5,Clothing,T-shirt,EMI
B-25804,05-10-2023,Karnataka,Bangalore,321,26,3,Electronics,Printers,Debit Card
B-25754,18-08-2024,Bihar,Patna,9,-1,3,Clothing,Skirt,UPI
B-25754,18-08-2023,Bihar,Patna,72,-46,7,Clothing,Kurti,Debit Card
B-25754,18-08-2023,Bihar,Patna,19,0,3,Clothing,Skirt,UPI
B-25754,18-08-2024,Bihar,Patna,41,-14,5,Clothing,Leggings,UPI
B-25754,18-08-2024,Bihar,Patna,93,-65,4,Clothing,Stole,Credit Card
B-25754,18-08-2024,Bihar,Patna,262,215,2,Electronics,Printers,Debit Card
B-25754,18-08-2024,Bihar,Patna,319,312,5,Clothing,Saree,Debit Card
B-25754,18-08-2023,Bihar,Patna,30,-23,2,Clothing,Saree,UPI
B-26020,16-02-2024,Bihar,Patna,319,102,6,Electronics,Accessories,Credit Card
B-25640,27-04-2024,Rajasthan,Jaipur,1499,239,13,Clothing,Saree,Credit Card
B-25640,27-04-2024,Rajasthan,Jaipur,68,-62,2,Clothing,Trousers,Debit Card
B-25640,27-04-2024,Rajasthan,Jaipur,122,-47,4,Clothing,Saree,EMI
B-25789,22-09-2024,Uttar Pradesh,Lucknow,67,-86,9,Furniture,Furnishings,COD
B-25789,22-09-2024,Uttar Pradesh,Lucknow,313,-13,5,Furniture,Bookcases,UPI
B-25789,22-09-2023,Uttar Pradesh,Lucknow,30,0,1,Clothing,Kurti,COD
B-26072,20-03-2023,Maharashtra,Mumbai,313,44,3,Electronics,Electronic Games,COD
B-26007,09-02-2023,Jammu and Kashmir,Kashmir,311,72,2,Furniture,Bookcases,COD
B-26087,26-03-2023,Himachal Pradesh,Simla,180,0,8,Clothing,Stole,COD
B-26087,26-03-2024,Himachal Pradesh,Simla,311,40,1,Electronics,Electronic Games,EMI
B-26087,26-03-2024,Himachal Pradesh,Simla,119,56,7,Clothing,Saree,EMI
B-26087,26-03-2023,Himachal Pradesh,Simla,46,13,3,Clothing,Hankerchief,COD
B-26087,26-03-2023,Himachal Pradesh,Simla,40,10,2,Clothing,Stole,COD
B-25617,17-04-2024,Nagaland,Kohima,305,-270,5,Electronics,Electronic Games,Debit Card
B-25984,30-01-2023,Delhi,Delhi,304,97,6,Clothing,Stole,UPI
B-25767,31-08-2024,West Bengal,Kolkata,299,-28,3,Electronics,Electronic Games,UPI
B-25767,31-08-2023,West Bengal,Kolkata,74,-59,2,Electronics,Accessories,Debit Card
B-25767,31-08-2024,West Bengal,Kolkata,48,-22,2,Clothing,Saree,EMI
B-25767,31-08-2023,West Bengal,Kolkata,29,-3,3,Clothing,Saree,COD
B-25767,31-08-2024,West Bengal,Kolkata,9,-9,2,Clothing,Kurti,COD
B-25987,31-01-2024,Delhi,Delhi,299,0,6,Clothing,Stole,COD
B-25987,31-01-2023,Delhi,Delhi,88,11,7,Clothing,Hankerchief,UPI
B-25840,31-10-2023,Karnataka,Bangalore,298,74,2,Furniture,Bookcases,COD
B-25840,31-10-2024,Karnataka,Bangalore,262,64,6,Clothing,Saree,EMI
B-25840,31-10-2024,Karnataka,Bangalore,246,61,2,Furniture,Bookcases,Credit Card
B-25663,19-05-2023,Madhya Pradesh,Indore,294,138,2,Electronics,Printers,Debit Card
B-26030,21-02-2024,Maharashtra,Pune,291,93,2,Electronics,Printers,COD
B-26030,21-02-2024,Maharashtra,Pune,11,5,1,Clothing,Skirt,COD
B-26030,21-02-2023,Maharashtra,Pune,50,25,5,Clothing,Stole,COD
B-26030,21-02-2024,Maharashtra,Pune,89,36,3,Clothing,Shirt,UPI
B-26030,21-02-2023,Maharashtra,Pune,92,5,6,Clothing,Hankerchief,Credit Card
B-26030,21-02-2023,Maharashtra,Pune,221,35,4,Electronics,Accessories,Debit Card
B-25947,13-01-2024,Gujarat,Ahmedabad,290,35,6,Clothing,Hankerchief,COD
B-25947,13-01-2024,Gujarat,Ahmedabad,207,33,2,Electronics,Accessories,UPI
B-25896,05-12-2024,Maharashtra,Mumbai,31,-11,3,Clothing,Skirt,UPI
B-25896,05-12-2024,Maharashtra,Mumbai,287,-66,6,Clothing,Kurti,COD
B-25896,05-12-2024,Maharashtra,Mumbai,190,68,8,Clothing,T-shirt,Credit Card
B-25896,05-12-2024,Maharashtra,Mumbai,103,36,2,Clothing,Hankerchief,COD
B-25896,05-12-2023,Maharashtra,Mumbai,79,-2,2,Furniture,Furnishings,EMI
B-25896,05-12-2023,Maharashtra,Mumbai,42,7,2,Clothing,Kurti,COD
B-25896,05-12-2023,Maharashtra,Mumbai,23,4,2,Clothing,Skirt,COD
B-26009,10-02-2023,Uttar Pradesh,Lucknow,285,128,2,Electronics,Printers,COD
B-26009,10-02-2024,Uttar Pradesh,Lucknow,195,12,9,Clothing,Shirt,Credit Card
B-25876,24-11-2023,Punjab,Amritsar,282,14,4,Clothing,Trousers,Debit Card
B-25915,19-12-2024,Punjab,Amritsar,277,3,1,Electronics,Electronic Games,COD
B-25795,24-09-2024,Sikkim,Gangtok,276,-21,2,Electronics,Phones,EMI
B-26002,08-02-2024,Delhi,Delhi,276,52,5,Clothing,Saree,EMI
B-26002,08-02-2024,Delhi,Delhi,71,19,3,Clothing,T-shirt,COD
B-26002,08-02-2023,Delhi,Delhi,80,22,3,Clothing,Stole,Debit Card
B-26002,08-02-2024,Delhi,Delhi,141,7,7,Clothing,Saree,COD
B-26002,08-02-2023,Delhi,Delhi,113,28,2,Clothing,Saree,UPI
B-25645,01-05-2024,Madhya Pradesh,Indore,273,-87,4,Electronics,Phones,COD
B-25645,01-05-2023,Madhya Pradesh,Indore,86,0,4,Clothing,T-shirt,Debit Card
B-25645,01-05-2024,Madhya Pradesh,Indore,133,-42,1,Electronics,Printers,UPI
B-25645,01-05-2023,Madhya Pradesh,Indore,183,-66,5,Electronics,Phones,UPI
B-25837,29-10-2024,Maharashtra,Mumbai,263,50,5,Clothing,Stole,COD
B-25612,12-04-2024,Punjab,Chandigarh,259,-55,2,Furniture,Chairs,COD
B-25812,10-10-2024,Madhya Pradesh,Indore,259,47,5,Clothing,Hankerchief,UPI
B-25843,03-11-2023,Maharashtra,Mumbai,18,6,3,Clothing,Hankerchief,UPI
B-25843,03-11-2023,Maharashtra,Mumbai,45,0,2,Clothing,Stole,UPI
B-25843,03-11-2023,Maharashtra,Mumbai,214,30,3,Electronics,Accessories,COD
B-25843,03-11-2023,Maharashtra,Mumbai,50,7,6,Clothing,Skirt,COD
B-25843,03-11-2024,Maharashtra,Mumbai,255,74,5,Clothing,Hankerchief,COD
B-26026,19-02-2024,Goa,Goa,255,76,9,Clothing,Hankerchief,COD
B-26026,19-02-2023,Goa,Goa,25,2,3,Clothing,Kurti,Credit Card
B-25773,06-09-2023,Kerala ,Thiruvananthapuram,224,-143,3,Furniture,Chairs,COD
B-25773,06-09-2024,Kerala ,Thiruvananthapuram,248,-70,3,Furniture,Chairs,Credit Card
B-25773,06-09-2023,Kerala ,Thiruvananthapuram,437,-14,2,Clothing,Saree,UPI
B-25773,06-09-2023,Kerala ,Thiruvananthapuram,85,-9,4,Clothing,Saree,COD
B-25773,06-09-2023,Kerala ,Thiruvananthapuram,209,-21,2,Electronics,Electronic Games,UPI
B-25875,24-11-2024,Uttar Pradesh,Prayagraj,248,8,2,Clothing,Saree,Credit Card
B-25660,16-05-2024,Karnataka,Bangalore,245,-78,3,Clothing,Saree,COD
B-25918,22-12-2023,Madhya Pradesh,Indore,244,-122,5,Furniture,Furnishings,COD
B-25971,22-01-2024,Madhya Pradesh,Indore,244,83,2,Furniture,Bookcases,COD
B-26063,15-03-2023,Nagaland,Kohima,241,-77,4,Electronics,Electronic Games,COD
B-25867,17-11-2023,Sikkim,Gangtok,240,12,6,Clothing,Kurti,UPI
B-25867,17-11-2023,Sikkim,Gangtok,31,14,3,Clothing,Stole,UPI
B-25867,17-11-2023,Sikkim,Gangtok,163,26,4,Clothing,Shirt,COD
B-25703,28-06-2024,Madhya Pradesh,Indore,231,-190,9,Clothing,Hankerchief,COD
B-25703,28-06-2023,Madhya Pradesh,Indore,97,-45,4,Clothing,Saree,COD
B-25703,28-06-2024,Madhya Pradesh,Indore,32,-5,5,Clothing,Hankerchief,UPI
B-25703,28-06-2023,Madhya Pradesh,Indore,47,-27,4,Clothing,Saree,COD
B-25703,28-06-2023,Madhya Pradesh,Indore,42,-23,2,Furniture,Furnishings,UPI
B-25703,28-06-2024,Madhya Pradesh,Indore,186,241,9,Clothing,Shirt,Credit Card
B-25703,28-06-2023,Madhya Pradesh,Indore,17,-3,2,Clothing,Stole,UPI
B-25703,28-06-2023,Madhya Pradesh,Indore,22,-15,4,Clothing,Kurti,COD
B-25661,17-05-2023,Jammu and Kashmir,Kashmir,55,-33,2,Furniture,Chairs,Debit Card
B-25661,17-05-2024,Jammu and Kashmir,Kashmir,58,-42,2,Furniture,Chairs,Debit Card
B-25661,17-05-2024,Jammu and Kashmir,Kashmir,145,-104,5,Furniture,Chairs,UPI
B-25661,17-05-2023,Jammu and Kashmir,Kashmir,224,-81,3,Furniture,Chairs,COD
B-25661,17-05-2023,Jammu and Kashmir,Kashmir,19,-15,3,Clothing,Hankerchief,Credit Card
B-25661,17-05-2023,Jammu and Kashmir,Kashmir,7,-1,2,Clothing,Hankerchief,Credit Card
B-25748,12-08-2023,Rajasthan,Jaipur,47,-21,2,Electronics,Electronic Games,COD
B-25748,12-08-2024,Rajasthan,Jaipur,224,58,3,Electronics,Phones,UPI
B-25748,12-08-2023,Rajasthan,Jaipur,141,10,4,Clothing,Shirt,UPI
B-25748,12-08-2024,Rajasthan,Jaipur,8,-1,2,Clothing,Leggings,COD
B-25766,30-08-2024,Rajasthan,Jaipur,220,-19,2,Clothing,Saree,Debit Card
B-25861,15-11-2023,Uttar Pradesh,Lucknow,44,14,3,Clothing,Hankerchief,Debit Card
B-25861,15-11-2024,Uttar Pradesh,Lucknow,216,-83,3,Electronics,Electronic Games,COD
B-25861,15-11-2023,Uttar Pradesh,Lucknow,56,18,2,Clothing,Hankerchief,UPI
B-25861,15-11-2024,Uttar Pradesh,Lucknow,62,6,5,Clothing,Hankerchief,COD
B-25861,15-11-2024,Uttar Pradesh,Lucknow,128,4,3,Clothing,Saree,COD
B-25861,15-11-2023,Uttar Pradesh,Lucknow,50,3,2,Clothing,Stole,EMI
B-26058,11-03-2023,Punjab,Chandigarh,212,97,7,Clothing,Hankerchief,COD
B-25808,08-10-2023,Bihar,Patna,63,-17,6,Clothing,Leggings,COD
B-25808,08-10-2023,Bihar,Patna,210,-50,4,Clothing,Hankerchief,Credit Card
B-25808,08-10-2023,Bihar,Patna,146,-63,3,Electronics,Electronic Games,Debit Card
B-25808,08-10-2024,Bihar,Patna,59,21,2,Clothing,Stole,UPI
B-25900,09-12-2024,Punjab,Amritsar,15,2,1,Clothing,Leggings,Debit Card
B-25900,09-12-2023,Punjab,Amritsar,210,62,2,Electronics,Phones,COD
B-25900,09-12-2023,Punjab,Amritsar,140,68,5,Clothing,T-shirt,COD
B-26084,25-03-2024,Kerala ,Thiruvananthapuram,209,-63,4,Electronics,Electronic Games,COD
B-25652,08-05-2023,Goa,Goa,206,-206,3,Clothing,Saree,COD
B-25652,08-05-2024,Goa,Goa,174,-70,3,Electronics,Accessories,COD
B-25652,08-05-2023,Goa,Goa,34,-6,4,Clothing,Leggings,COD
B-25652,08-05-2024,Goa,Goa,21,-13,3,Clothing,Leggings,UPI
B-25652,08-05-2023,Goa,Goa,24,-21,7,Clothing,Skirt,COD
B-25652,08-05-2023,Goa,Goa,25,-2,5,Clothing,Hankerchief,UPI
B-25652,08-05-2023,Goa,Goa,9,-6,2,Clothing,Hankerchief,COD
B-26008,09-02-2024,Tamil Nadu,Chennai,206,51,4,Clothing,Hankerchief,Credit Card
B-26008,09-02-2023,Tamil Nadu,Chennai,199,-1,1,Clothing,Saree,Credit Card
B-26008,09-02-2023,Tamil Nadu,Chennai,57,24,5,Clothing,Leggings,COD
B-26008,09-02-2024,Tamil Nadu,Chennai,22,4,1,Clothing,Stole,COD
B-25799,01-10-2023,Gujarat,Ahmedabad,45,-15,2,Furniture,Chairs,COD
B-25799,01-10-2023,Gujarat,Ahmedabad,205,-119,3,Clothing,Saree,Debit Card
B-25799,01-10-2023,Gujarat,Ahmedabad,70,-64,5,Clothing,Stole,UPI
B-25799,01-10-2024,Gujarat,Ahmedabad,47,-27,4,Clothing,Saree,EMI
B-25927,31-12-2024,Uttar Pradesh,Lucknow,200,7,4,Electronics,Electronic Games,Credit Card
B-25985,31-01-2024,Madhya Pradesh,Indore,32,8,5,Clothing,Hankerchief,UPI
B-25985,31-01-2023,Madhya Pradesh,Indore,197,20,4,Clothing,Kurti,Credit Card
B-25985,31-01-2024,Madhya Pradesh,Indore,108,26,4,Clothing,Shirt,UPI
B-25985,31-01-2024,Madhya Pradesh,Indore,44,11,4,Clothing,Stole,COD
B-25994,03-02-2024,Delhi,Delhi,196,-7,5,Electronics,Phones,COD
B-25620,20-04-2024,Maharashtra,Pune,193,46,1,Electronics,Printers,Credit Card
B-25712,07-07-2023,Rajasthan,Jaipur,193,-275,3,Electronics,Phones,Credit Card
B-25976,25-01-2023,Punjab,Amritsar,193,8,4,Clothing,T-shirt,UPI
B-26068,16-03-2023,Rajasthan,Jaipur,193,33,5,Electronics,Accessories,COD
B-25721,16-07-2023,Haryana,Chandigarh,149,-40,2,Electronics,Phones,COD
B-25721,16-07-2024,Haryana,Chandigarh,29,-18,7,Clothing,Skirt,UPI
B-25721,16-07-2024,Haryana,Chandigarh,191,51,5,Clothing,Shirt,UPI
B-25863,15-11-2024,Kerala ,Thiruvananthapuram,189,87,7,Clothing,Stole,COD
B-25991,03-02-2024,Madhya Pradesh,Indore,13,5,2,Clothing,Hankerchief,UPI
B-25991,03-02-2023,Madhya Pradesh,Indore,188,13,7,Clothing,Shirt,COD
B-25991,03-02-2023,Madhya Pradesh,Indore,90,30,2,Furniture,Chairs,UPI
B-25737,01-08-2023,Madhya Pradesh,Indore,187,-15,3,Clothing,Trousers,COD
B-26043,01-03-2023,Sikkim,Gangtok,79,5,6,Clothing,Hankerchief,Debit Card
B-26043,01-03-2023,Sikkim,Gangtok,30,12,3,Clothing,Skirt,UPI
B-26043,01-03-2023,Sikkim,Gangtok,185,48,4,Clothing,Stole,UPI
B-26043,01-03-2023,Sikkim,Gangtok,122,50,7,Clothing,Stole,UPI
B-26043,01-03-2024,Sikkim,Gangtok,62,28,5,Clothing,Hankerchief,UPI
B-25977,27-01-2023,Gujarat,Surat,27,1,1,Clothing,Stole,UPI
B-25977,27-01-2023,Gujarat,Surat,74,29,3,Clothing,Stole,COD
B-25977,27-01-2023,Gujarat,Surat,180,54,4,Clothing,T-shirt,Credit Card
B-25908,12-12-2023,Delhi,Delhi,179,-25,5,Clothing,Kurti,COD
B-25941,07-01-2023,Nagaland,Kohima,177,41,4,Clothing,Shirt,Debit Card
B-25794,24-09-2024,Himachal Pradesh,Simla,176,37,6,Electronics,Accessories,COD
B-26041,27-02-2024,Haryana,Chandigarh,176,-28,5,Furniture,Furnishings,COD
B-25695,18-06-2024,West Bengal,Kolkata,171,14,9,Clothing,Shirt,Debit Card
B-25960,18-01-2023,Andhra Pradesh,Hyderabad,171,-140,2,Furniture,Bookcases,EMI
B-26037,23-02-2023,Madhya Pradesh,Indore,171,68,7,Clothing,Stole,EMI
B-25921,25-12-2024,Punjab,Amritsar,84,-42,2,Electronics,Accessories,COD
B-25921,25-12-2024,Punjab,Amritsar,170,19,5,Clothing,T-shirt,UPI
B-25921,25-12-2024,Punjab,Amritsar,71,-44,5,Electronics,Accessories,UPI
B-25944,10-01-2024,Maharashtra,Pune,169,38,3,Clothing,Saree,Debit Card
B-25724,19-07-2024,Madhya Pradesh,Indore,168,-51,2,Furniture,Bookcases,COD
B-26024,19-02-2023,Himachal Pradesh,Simla,168,18,6,Clothing,Stole,Debit Card
B-25694,18-06-2023,Rajasthan,Jaipur,167,43,7,Clothing,T-shirt,EMI
B-25665,21-05-2023,Kerala ,Thiruvananthapuram,166,-113,4,Electronics,Accessories,EMI
B-26004,08-02-2024,Rajasthan,Jaipur,162,73,2,Electronics,Electronic Games,COD
B-26004,08-02-2023,Rajasthan,Jaipur,147,44,3,Clothing,Saree,COD
B-25611,11-04-2024,Kerala ,Thiruvananthapuram,160,-59,2,Clothing,Saree,EMI
B-25901,10-12-2024,Gujarat,Surat,159,2,3,Furniture,Furnishings,EMI
B-25901,10-12-2023,Gujarat,Surat,90,27,2,Clothing,T-shirt,COD
B-25901,10-12-2024,Gujarat,Surat,61,28,2,Clothing,Hankerchief,UPI
